image_id,n_valid_pixels,true_soil_background_pred_soil_background_count,true_soil_background_pred_crop_count,true_soil_background_pred_weed_count,true_soil_background_pred_dicot_count,true_soil_background_pred_grass_count,true_crop_pred_soil_background_count,true_crop_pred_crop_count,true_crop_pred_weed_count,true_crop_pred_dicot_count,true_crop_pred_grass_count,true_weed_pred_soil_background_count,true_weed_pred_crop_count,true_weed_pred_weed_count,true_weed_pred_dicot_count,true_weed_pred_grass_count,true_dicot_pred_soil_background_count,true_dicot_pred_crop_count,true_dicot_pred_weed_count,true_dicot_pred_dicot_count,true_dicot_pred_grass_count,true_grass_pred_soil_background_count,true_grass_pred_crop_count,true_grass_pred_weed_count,true_grass_pred_dicot_count,true_grass_pred_grass_count,prob_functional_true_soil_pred_soil_count,prob_functional_true_soil_pred_crop_count,prob_functional_true_soil_pred_functional_weed_count,prob_functional_true_crop_pred_soil_count,prob_functional_true_crop_pred_crop_count,prob_functional_true_crop_pred_functional_weed_count,prob_functional_true_functional_weed_pred_soil_count,prob_functional_true_functional_weed_pred_crop_count,prob_functional_true_functional_weed_pred_functional_weed_count
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame179,1251936,1229123,252,296,0,0,1330,18590,0,0,0,1179,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,1229112,252,307,1330,18590,0,1168,0,1177
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame183,1251936,1213300,602,232,0,0,1666,31766,0,0,0,1291,36,3043,0,0,0,0,0,0,0,0,0,0,0,0,1213292,602,240,1666,31766,0,1259,33,3078
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame189,1251936,1213506,499,279,0,0,1633,30185,0,0,0,2457,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,1213502,499,283,1633,30185,0,2441,0,3393
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame198,1251936,1233731,129,156,0,0,1812,13687,0,0,0,830,132,1459,0,0,0,0,0,0,0,0,0,0,0,0,1233726,129,161,1812,13687,0,818,119,1484
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame203,1251936,1209976,379,144,0,0,1921,38213,0,0,0,503,0,800,0,0,0,0,0,0,0,0,0,0,0,0,1209976,379,144,1921,38213,0,501,0,802
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame211,1251936,1207837,408,82,0,0,2162,40148,0,0,0,343,0,956,0,0,0,0,0,0,0,0,0,0,0,0,1207831,408,88,2162,40148,0,340,0,959
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame218,1251936,1204753,545,144,0,0,2383,39074,1786,0,0,924,0,2327,0,0,0,0,0,0,0,0,0,0,0,0,1204738,544,160,2374,39049,1820,899,0,2352
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame220,1251936,1230758,134,412,0,0,1306,14362,0,0,0,1860,0,3104,0,0,0,0,0,0,0,0,0,0,0,0,1230663,134,507,1306,14362,0,1696,0,3268
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame225,1251936,1198636,508,65,0,0,2230,49711,0,0,0,484,0,302,0,0,0,0,0,0,0,0,0,0,0,0,1198636,508,65,2230,49711,0,481,0,305
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame231,1251936,1156429,1646,211,0,0,1405,89080,0,0,0,804,0,2361,0,0,0,0,0,0,0,0,0,0,0,0,1156422,1646,218,1405,89080,0,789,0,2376
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame248,1251936,1142762,1911,299,0,0,1729,103947,57,0,0,256,0,975,0,0,0,0,0,0,0,0,0,0,0,0,1142736,1890,346,1721,103890,122,239,0,992
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame253,1251936,1136792,2656,578,0,0,1869,107891,0,0,0,634,14,1502,0,0,0,0,0,0,0,0,0,0,0,0,1136759,2656,611,1869,107891,0,619,12,1519
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame254,1251936,1140263,1661,262,0,0,1574,106406,0,0,0,657,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,1140258,1661,267,1574,106406,0,644,0,1126
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame259,1251936,1127017,2462,398,0,0,1118,118532,0,0,0,790,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,1126997,2462,418,1118,118532,0,781,0,1628
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame264,1251936,1178394,772,180,0,0,1877,69547,0,0,0,278,0,888,0,0,0,0,0,0,0,0,0,0,0,0,1178387,772,187,1877,69547,0,268,0,898
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame270,1251936,1227839,75,100,0,0,1615,18487,737,0,0,1234,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,1227835,75,104,1609,18474,756,1199,0,1884
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame273,1251936,1171287,1431,206,0,0,1042,75165,1140,0,0,429,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,1171280,1431,213,1039,75165,1143,419,0,1246
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame278,1251936,1190278,536,327,0,0,1229,57953,0,0,0,802,0,811,0,0,0,0,0,0,0,0,0,0,0,0,1190053,536,552,1229,57953,0,707,0,906
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame279,1251936,1197218,601,167,0,147,1296,49580,0,0,0,1056,330,1273,0,268,0,0,0,0,0,0,0,0,0,0,1196998,591,544,1296,49580,0,666,217,2044
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame283,1251936,1211198,386,166,0,0,2495,35758,0,0,0,508,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,1211194,386,170,2495,35758,0,501,0,1432
2016-05-23__bonirob_2016-05-23-10-57-33_4_frame303,1251936,1226121,192,47,0,0,1638,23118,0,0,0,462,0,358,0,0,0,0,0,0,0,0,0,0,0,0,1226113,192,55,1638,23118,0,449,0,371
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame9,1251936,1207693,231,98,0,0,1948,40996,0,0,0,347,0,623,0,0,0,0,0,0,0,0,0,0,0,0,1207691,231,100,1948,40996,0,342,0,628
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame15,1251936,1218499,91,95,0,0,1473,29579,0,0,0,580,0,1619,0,0,0,0,0,0,0,0,0,0,0,0,1218496,91,98,1473,29579,0,566,0,1633
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame20,1251936,1245820,26,17,0,0,653,3706,0,0,0,1027,42,645,0,0,0,0,0,0,0,0,0,0,0,0,1245820,26,17,653,3706,0,1018,30,666
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame29,1251936,1212366,375,216,0,0,1614,35379,0,0,0,499,0,1487,0,0,0,0,0,0,0,0,0,0,0,0,1212350,375,232,1614,35379,0,483,0,1503
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame30,1251936,1207818,458,26,0,0,2172,41075,0,0,0,166,0,221,0,0,0,0,0,0,0,0,0,0,0,0,1207817,458,27,2172,41075,0,158,0,229
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame31,1251936,1226048,249,30,0,0,1845,23396,0,0,0,134,0,234,0,0,0,0,0,0,0,0,0,0,0,0,1226047,249,31,1845,23396,0,132,0,236
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame34,1251936,1117224,2836,67,0,0,917,130670,0,0,0,56,0,166,0,0,0,0,0,0,0,0,0,0,0,0,1117221,2836,70,917,130670,0,55,0,167
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame37,1251936,1221406,413,70,0,0,2237,27055,2,0,0,245,0,508,0,0,0,0,0,0,0,0,0,0,0,0,1221404,413,72,2236,27055,3,243,0,510
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame60,1251936,1216704,322,0,0,0,1659,33251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216704,322,0,1659,33251,0,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame62,1251936,1200627,543,88,0,0,1879,48155,0,0,0,119,0,525,0,0,0,0,0,0,0,0,0,0,0,0,1200622,543,93,1879,48155,0,113,0,531
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame69,1251936,1192823,444,64,0,0,2696,54824,0,0,0,239,0,846,0,0,0,0,0,0,0,0,0,0,0,0,1192819,444,68,2696,54824,0,230,0,855
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame80,1251936,1193542,444,180,0,6,1606,46778,0,0,0,1710,311,7056,0,303,0,0,0,0,0,0,0,0,0,0,1193336,444,392,1606,46778,0,1164,246,7970
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame84,1251936,1201325,502,62,0,0,1483,47874,0,0,0,331,0,359,0,0,0,0,0,0,0,0,0,0,0,0,1201324,502,63,1483,47874,0,326,0,364
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame89,1251936,1233506,122,27,0,0,1455,14748,0,0,0,810,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,1233506,122,27,1455,14748,0,794,0,1284
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame90,1251936,1220953,295,165,0,0,1919,26181,0,0,0,644,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,1220944,295,174,1919,26181,0,634,0,1789
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame93,1251936,1219274,201,0,0,0,1760,30255,0,0,0,403,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1219274,201,0,1760,30255,0,403,0,43
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame105,1251936,1217946,229,65,0,0,1917,29313,0,0,0,739,0,1727,0,0,0,0,0,0,0,0,0,0,0,0,1217936,229,75,1917,29313,0,726,0,1740
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame108,1251936,1237668,76,16,0,0,1152,12074,0,0,0,482,0,468,0,0,0,0,0,0,0,0,0,0,0,0,1237666,76,18,1152,12074,0,476,0,474
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame112,1251936,1205891,355,119,0,0,1973,41876,0,0,0,647,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,1205887,355,123,1973,41876,0,638,0,1084
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame116,1251936,1197796,534,47,0,0,1582,49672,0,0,0,678,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,1197796,534,47,1582,49672,0,673,0,1632
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame117,1251936,1210902,174,101,0,0,2133,37161,0,0,0,321,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,1210893,174,110,2133,37161,0,310,0,1155
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame131,1251936,1182463,1082,128,0,0,2460,64144,220,0,0,362,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,1182460,1082,131,2455,64063,306,353,0,1086
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame144,1251936,1222129,194,138,0,0,1593,24765,0,0,0,909,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,1222123,194,144,1593,24765,0,896,0,2221
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame149,1251936,1229125,68,276,0,0,664,9609,0,0,0,2141,1211,8842,0,0,0,0,0,0,0,0,0,0,0,0,1229073,64,332,664,9609,0,1979,818,9397
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame155,1251936,1201246,364,101,0,0,2112,46904,0,0,0,502,0,707,0,0,0,0,0,0,0,0,0,0,0,0,1201242,364,105,2112,46904,0,491,0,718
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame164,1251936,1234439,151,100,0,0,819,14113,0,0,0,835,17,1462,0,0,0,0,0,0,0,0,0,0,0,0,1234431,151,108,819,14113,0,812,3,1499
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame169,1251936,1195258,319,295,0,0,1406,49410,0,0,0,941,0,4307,0,0,0,0,0,0,0,0,0,0,0,0,1195251,319,302,1406,49410,0,921,0,4327
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame177,1251936,1199884,663,88,0,0,2245,45723,0,0,0,1117,0,2216,0,0,0,0,0,0,0,0,0,0,0,0,1199878,663,94,2245,45723,0,1104,0,2229
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame184,1251936,1215267,424,66,0,0,1578,32287,0,0,0,871,48,1395,0,0,0,0,0,0,0,0,0,0,0,0,1215252,424,81,1578,32287,0,845,48,1421
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame187,1251936,1210626,301,365,0,0,1470,28943,620,0,0,2715,0,6896,0,0,0,0,0,0,0,0,0,0,0,0,1210589,301,402,1462,28889,682,2637,0,6974
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame189,1251936,1224321,87,546,0,0,1301,17228,0,0,0,2264,0,6189,0,0,0,0,0,0,0,0,0,0,0,0,1224313,87,554,1301,17228,0,2247,0,6206
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame192,1251936,1227670,154,219,0,0,1386,18312,0,0,0,1242,0,2953,0,0,0,0,0,0,0,0,0,0,0,0,1227655,154,234,1386,18312,0,1202,0,2993
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame193,1251936,1224730,212,325,0,0,1364,20948,0,0,0,1242,0,3115,0,0,0,0,0,0,0,0,0,0,0,0,1224726,212,329,1364,20948,0,1229,0,3128
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame199,1251936,1199474,363,449,0,0,1372,39067,0,0,0,2006,1098,8107,0,0,0,0,0,0,0,0,0,0,0,0,1199462,363,461,1372,39067,0,1982,1098,8131
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame202,1251936,1205712,476,528,0,0,2160,35453,1157,0,0,1616,0,4834,0,0,0,0,0,0,0,0,0,0,0,0,1205696,476,544,2140,35426,1204,1582,0,4868
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame203,1251936,1240023,82,192,0,0,1034,5616,0,0,0,1783,0,3206,0,0,0,0,0,0,0,0,0,0,0,0,1240020,82,195,1034,5615,1,1772,0,3217
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame204,1251936,1214774,174,820,0,0,1312,23606,0,0,0,2798,0,8452,0,0,0,0,0,0,0,0,0,0,0,0,1214747,174,847,1312,23606,0,2757,0,8493
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame215,1251936,1188489,677,571,0,0,2063,55038,4,0,0,1765,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,1188472,677,588,2062,55035,8,1749,0,3345
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame216,1251936,1240593,60,95,0,0,667,5893,0,0,0,1517,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,1240582,60,106,667,5893,0,1470,0,3158
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame223,1251936,1216138,673,472,0,0,1921,30339,0,0,0,772,0,1621,0,0,0,0,0,0,0,0,0,0,0,0,1216136,673,474,1921,30339,0,768,0,1625
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame233,1251936,1210131,896,560,0,0,1700,30881,0,0,0,1831,0,5937,0,0,0,0,0,0,0,0,0,0,0,0,1210090,896,601,1700,30881,0,1783,0,5985
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame243,1251936,1230524,405,162,0,0,1023,16741,0,0,0,1297,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,1230520,405,166,1023,16741,0,1289,0,1792
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame246,1251936,1225705,633,148,0,0,776,22614,0,0,0,799,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,1225699,633,154,776,22614,0,783,0,1277
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame253,1251936,1230250,530,101,0,0,820,19761,0,0,0,149,0,325,0,0,0,0,0,0,0,0,0,0,0,0,1230248,530,103,820,19761,0,142,0,332
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame254,1251936,1238341,229,125,0,0,748,9982,3,0,0,502,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,1238333,229,133,748,9982,3,497,0,2011
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame255,1251936,1242987,7,123,0,0,376,3765,0,0,0,1141,8,3529,0,0,0,0,0,0,0,0,0,0,0,0,1242977,7,133,376,3765,0,1127,7,3544
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame257,1251936,1240111,123,62,0,0,709,9795,0,0,0,569,0,567,0,0,0,0,0,0,0,0,0,0,0,0,1240109,123,64,709,9795,0,566,0,570
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame264,1251936,1211893,553,153,0,0,1769,34473,0,0,0,684,0,2411,0,0,0,0,0,0,0,0,0,0,0,0,1211886,553,160,1769,34473,0,660,0,2435
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame265,1251936,1222389,318,402,0,0,1390,21240,0,0,0,2169,0,4028,0,0,0,0,0,0,0,0,0,0,0,0,1222353,318,438,1390,21240,0,2120,0,4077
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame266,1251936,1194146,729,73,0,0,1530,54465,0,0,0,254,0,739,0,0,0,0,0,0,0,0,0,0,0,0,1194143,729,76,1530,54465,0,250,0,743
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame271,1251936,1205662,506,172,0,0,1570,41818,0,0,0,708,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,1205655,506,179,1570,41818,0,704,0,1504
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame272,1251936,1161451,1695,145,0,0,1904,86337,0,0,0,121,0,283,0,0,0,0,0,0,0,0,0,0,0,0,1161449,1695,147,1904,86337,0,115,0,289
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame273,1251936,1188407,1054,114,0,0,1172,60317,746,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188398,1054,123,1170,60317,748,126,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame277,1251936,1200813,625,176,0,0,1888,44641,0,0,0,814,254,2725,0,0,0,0,0,0,0,0,0,0,0,0,1200808,625,181,1888,44641,0,806,254,2733
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame278,1251936,1216065,340,211,0,0,2052,29578,0,0,0,941,0,2749,0,0,0,0,0,0,0,0,0,0,0,0,1216063,340,213,2052,29578,0,938,0,2752
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame282,1251936,1227277,177,145,0,0,1046,21720,0,0,0,595,0,976,0,0,0,0,0,0,0,0,0,0,0,0,1227276,177,146,1046,21720,0,589,0,982
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame284,1251936,1224404,495,107,0,0,1441,23197,338,0,0,552,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,1224397,495,114,1424,23156,396,525,0,1429
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame292,1251936,1201954,756,565,0,0,1415,41444,0,0,0,1398,0,4404,0,0,0,0,0,0,0,0,0,0,0,0,1201936,756,583,1415,41444,0,1334,0,4468
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame293,1251936,1217995,256,145,0,0,1732,29928,0,0,0,752,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,1217992,256,148,1732,29928,0,746,0,1134
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame294,1251936,1228134,160,174,0,0,1352,18475,0,0,0,1114,0,2527,0,0,0,0,0,0,0,0,0,0,0,0,1228125,160,183,1352,18475,0,1083,0,2558
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame3,1251936,1220885,252,123,0,54,1293,21945,0,0,0,3133,0,3632,0,619,0,0,0,0,0,0,0,0,0,0,1220637,252,425,1293,21945,0,2396,0,4988
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame4,1251936,1161466,1150,176,0,0,1492,86766,0,0,0,114,0,772,0,0,0,0,0,0,0,0,0,0,0,0,1161460,1150,182,1492,86766,0,109,0,777
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame17,1251936,1204614,1083,447,0,1,1493,36551,0,0,0,2069,0,5581,0,97,0,0,0,0,0,0,0,0,0,0,1204406,1083,656,1493,36551,0,1764,0,5983
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame27,1251936,1178088,808,150,0,0,1739,69748,0,0,0,708,105,590,0,0,0,0,0,0,0,0,0,0,0,0,1178082,808,156,1739,69748,0,693,105,605
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame34,1251936,1160538,1377,507,0,0,1023,85660,0,0,0,461,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,1160511,1377,534,1023,85660,0,450,0,2381
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame38,1251936,1197660,496,174,0,0,1742,49534,0,0,0,750,348,1232,0,0,0,0,0,0,0,0,0,0,0,0,1197653,496,181,1742,49534,0,733,348,1249
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame41,1251936,1214427,621,292,0,0,1819,30484,140,0,0,1641,0,2512,0,0,0,0,0,0,0,0,0,0,0,0,1214342,621,377,1806,30475,162,1512,0,2641
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame51,1251936,1205099,477,116,0,0,1753,42950,0,0,0,703,0,838,0,0,0,0,0,0,0,0,0,0,0,0,1205097,477,118,1753,42950,0,694,0,847
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame52,1251936,1212088,408,182,0,0,2012,34472,0,0,0,1089,0,1685,0,0,0,0,0,0,0,0,0,0,0,0,1212079,408,191,2012,34472,0,1082,0,1692
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame61,1251936,1211346,455,135,0,0,1850,37027,0,0,0,380,0,743,0,0,0,0,0,0,0,0,0,0,0,0,1211339,455,142,1850,37027,0,372,0,751
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame63,1251936,1212367,623,468,0,0,970,29522,233,0,0,1970,0,5783,0,0,0,0,0,0,0,0,0,0,0,0,1212172,623,663,927,29322,476,1591,0,6162
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame68,1251936,1208547,323,4,0,0,1682,40838,0,0,0,423,0,119,0,0,0,0,0,0,0,0,0,0,0,0,1208547,323,4,1682,40838,0,419,0,123
