image_id,n_valid_pixels,total_error_count,within_functional_count,within_functional_error_rate,crop_weed_functional_count,crop_weed_functional_error_rate,vegetation_soil_count,vegetation_soil_error_rate,crop_soil_count,crop_soil_error_rate,weedfunctional_soil_count,weedfunctional_soil_error_rate,cross_functional_count,cross_functional_error_rate,crop_fp_total,crop_fn_total,crop_fp_from_soil,crop_fp_from_weed,crop_fp_from_dicot,crop_fp_from_grass,crop_fn_to_soil,crop_fn_to_weed,crop_fn_to_dicot,crop_fn_to_grass
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame177,1251936,4113,0,0.0,0,0.0,4113,0.0032853117092247527,2908,0.0023228024435753905,1205,0.0009625092656493623,4113,0.0032853117092247527,663,2245,663,0,0,0,2245,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame184,1251936,2987,0,0.0,48,3.8340618050762975e-05,2939,0.0023475640927331748,2002,0.0015991232778672392,937,0.0007484408148659356,2987,0.0023859047107839377,472,1578,424,48,0,0,1578,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame187,1251936,5471,0,0.0,620,0.0004952329831556884,4851,0.0038747987117552334,1771,0.0014146090534979425,3080,0.002460189658257291,5471,0.004370031694910922,301,2090,301,0,0,0,1470,620,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame189,1251936,4198,0,0.0,0,0.0,4198,0.0033532065536896454,1388,0.001108682871967896,2810,0.0022445236817217494,4198,0.0033532065536896454,87,1301,87,0,0,0,1301,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame192,1251936,3001,0,0.0,0,0.0,3001,0.0023970873910487437,1540,0.0012300948291286455,1461,0.001166992561920098,3001,0.0023970873910487437,154,1386,154,0,0,0,1386,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame193,1251936,3143,0,0.0,0,0.0,3143,0.0025105117194489175,1576,0.0012588502926667178,1567,0.0012516614267821997,3143,0.0025105117194489175,212,1364,212,0,0,0,1364,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame199,1251936,5288,0,0.0,1098,0.0008770416379112031,4190,0.003346816450681185,1735,0.00138585358995987,2455,0.0019609628607213147,5288,0.004223858088592388,1461,1372,363,1098,0,0,1372,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame202,1251936,5937,0,0.0,1157,0.0009241686475985993,4780,0.0038180865475551467,2636,0.0021055389412877336,2144,0.001712547606267413,5937,0.0047422551951537455,476,3317,476,0,0,0,2160,1157,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame203,1251936,3091,0,0.0,0,0.0,3091,0.0024689760498939244,1116,0.0008914193696802393,1975,0.001577556680213685,3091,0.0024689760498939244,82,1034,82,0,0,0,1034,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame204,1251936,5104,0,0.0,0,0.0,5104,0.004076885719397797,1486,0.0011869616338215372,3618,0.0028899240855762595,5104,0.004076885719397797,174,1312,174,0,0,0,1312,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame215,1251936,5080,0,0.0,4,3.195051504230248e-06,5076,0.004054520358868185,2740,0.00218861028039772,2336,0.0018659100784704649,5080,0.004057715410372415,677,2067,677,0,0,0,2063,4,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame216,1251936,2339,0,0.0,0,0.0,2339,0.0018683063670986376,727,0.0005807006108938476,1612,0.00128760575620479,2339,0.0018683063670986376,60,667,60,0,0,0,667,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame223,1251936,3838,0,0.0,0,0.0,3838,0.0030656519183089232,2594,0.002071990900493316,1244,0.0009936610178156071,3838,0.0030656519183089232,673,1921,673,0,0,0,1921,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame233,1251936,4987,0,0.0,0,0.0,4987,0.003983430462899062,2596,0.0020735884262454312,2391,0.0019098420366536308,4987,0.003983430462899062,896,1700,896,0,0,0,1700,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame243,1251936,2887,0,0.0,0,0.0,2887,0.0023060284231781816,1428,0.0011406333870101987,1459,0.001165395036167983,2887,0.0023060284231781816,405,1023,405,0,0,0,1023,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame246,1251936,2356,0,0.0,0,0.0,2356,0.0018818853359916163,1409,0.001125456892365105,947,0.0007564284436265112,2356,0.0018818853359916163,633,776,633,0,0,0,776,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame253,1251936,1600,0,0.0,0,0.0,1600,0.0012780206016920993,1350,0.0010783298826777088,250,0.00019969071901439051,1600,0.0012780206016920993,530,820,530,0,0,0,820,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame254,1251936,1607,0,0.0,3,2.396288628172686e-06,1604,0.0012812156531963295,977,0.0007803913299082382,627,0.0005008243232880914,1607,0.001283611941824502,229,751,229,0,0,0,748,3,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame255,1251936,1655,0,0.0,8,6.390103008460496e-06,1647,0.0013155624568668047,383,0.00030592618153004624,1264,0.0010096362753367583,1655,0.0013219525598752652,15,376,7,8,0,0,376,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame257,1251936,1463,0,0.0,0,0.0,1463,0.0011685900876722132,832,0.0006645707128798916,631,0.0005040193747923216,1463,0.0011685900876722132,123,709,123,0,0,0,709,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame264,1251936,3159,0,0.0,0,0.0,3159,0.0025232919254658385,2322,0.001854727398205659,837,0.0006685645272601794,3159,0.0025232919254658385,553,1769,553,0,0,0,1769,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame265,1251936,4279,0,0.0,0,0.0,4279,0.003417906346650308,1708,0.001364286992306316,2571,0.002053619354343992,4279,0.003417906346650308,318,1390,318,0,0,0,1390,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame266,1251936,2586,0,0.0,0,0.0,2586,0.0020656007974848554,2259,0.0018044053370140326,327,0.0002611954604708228,2586,0.0020656007974848554,729,1530,729,0,0,0,1530,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame271,1251936,2956,0,0.0,0,0.0,2956,0.0023611430616261534,2076,0.0016582317306954987,880,0.0007029113309306546,2956,0.0023611430616261534,506,1570,506,0,0,0,1570,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame272,1251936,3865,0,0.0,0,0.0,3865,0.0030872185159624773,3599,0.002874747590931166,266,0.0002124709250313115,3865,0.0030872185159624773,1695,1904,1695,0,0,0,1904,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame273,1251936,3212,0,0.0,746,0.0005958771055389413,2466,0.001969749252357948,2226,0.0017780461621041332,240,0.00019170309025381488,3212,0.0025656263578968893,1054,1918,1054,0,0,0,1172,746,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame277,1251936,3757,0,0.0,254,0.00020288577051862076,3503,0.0027980663548296397,2513,0.0020072911075326534,990,0.0007907752472969865,3757,0.0030009521253482607,879,1888,625,254,0,0,1888,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame278,1251936,3544,0,0.0,0,0.0,3544,0.002830815632748,2392,0.0019106407995296885,1152,0.0009201748332183115,3544,0.002830815632748,340,2052,340,0,0,0,2052,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame282,1251936,1963,0,0.0,0,0.0,1963,0.0015679715257009943,1223,0.0009768869974183985,740,0.0005910845282825959,1963,0.0015679715257009943,177,1046,177,0,0,0,1046,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame284,1251936,2933,0,0.0,338,0.00026998185210745597,2595,0.0020727896633693736,1936,0.00154640492804744,659,0.0005263847353219334,2933,0.0023427715154768296,495,1779,495,0,0,0,1441,338,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame292,1251936,4134,0,0.0,0,0.0,4134,0.0033020857296219615,2171,0.0017341142039209673,1963,0.0015679715257009943,4134,0.0033020857296219615,756,1415,756,0,0,0,1415,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame293,1251936,2885,0,0.0,0,0.0,2885,0.0023044308974260663,1988,0.0015879405976024334,897,0.0007164902998236331,2885,0.0023044308974260663,256,1732,256,0,0,0,1732,0,0,0
2016-05-23__bonirob_2016-05-23-11-02-39_5_frame294,1251936,2800,0,0.0,0,0.0,2800,0.0022365360529611735,1512,0.0012077294685990338,1288,0.00102880658436214,2800,0.0022365360529611735,160,1352,160,0,0,0,1352,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame3,1251936,5474,619,0.0004944342202796309,0,0.0,4855,0.0038779937632594636,1545,0.0012340886435089334,3310,0.0026439051197505305,4855,0.0038779937632594636,252,1293,252,0,0,0,1293,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame4,1251936,2932,0,0.0,0,0.0,2932,0.002341972752600772,2642,0.0021103315185440788,290,0.00023164123405669299,2932,0.002341972752600772,1150,1492,1150,0,0,0,1492,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame17,1251936,5190,97,7.747999897758352e-05,0,0.0,5093,0.004068099327761163,2576,0.00205761316872428,2517,0.0020104861590368836,5093,0.004068099327761163,1083,1493,1083,0,0,0,1493,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame27,1251936,3510,0,0.0,105,8.387010198604402e-05,3405,0.0027197875929759986,2547,0.0020344490453186106,858,0.0006853385476573883,3510,0.002803657694962043,913,1739,808,105,0,0,1739,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame34,1251936,3368,0,0.0,0,0.0,3368,0.002690233366561869,2400,0.001917030902538149,968,0.00077320246402372,3368,0.002690233366561869,1377,1023,1377,0,0,0,1023,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame38,1251936,3510,0,0.0,348,0.00027796948086803157,3162,0.002525688214094011,2238,0.001787631316616824,924,0.0007380568974771874,3510,0.002803657694962043,844,1742,496,348,0,0,1742,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame41,1251936,4513,0,0.0,140,0.00011182680264805869,4373,0.003492990056999719,2440,0.0019489814175804514,1933,0.0015440086394192675,4513,0.0036048168596477777,621,1959,621,0,0,0,1819,140,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame51,1251936,3049,0,0.0,0,0.0,3049,0.0024354280090995066,2230,0.0017812412136083635,819,0.0006541867954911433,3049,0.0024354280090995066,477,1753,477,0,0,0,1753,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame52,1251936,3691,0,0.0,0,0.0,3691,0.0029482337755284615,2420,0.0019330061600593001,1271,0.0010152276154691614,3691,0.0029482337755284615,408,2012,408,0,0,0,2012,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame61,1251936,2820,0,0.0,0,0.0,2820,0.002252511310482325,2305,0.0018411484293126806,515,0.00041136288116964444,2820,0.002252511310482325,455,1850,455,0,0,0,1850,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame63,1251936,4264,0,0.0,233,0.00018611175012141196,4031,0.0032198131533880325,1593,0.0012724292615596963,2438,0.0019473838918283362,4264,0.0034059249035094446,623,1203,623,0,0,0,970,233,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame68,1251936,2432,0,0.0,0,0.0,2432,0.0019425913145719909,2005,0.0016015195664954118,427,0.000341071748076579,2432,0.0019425913145719909,323,1682,323,0,0,0,1682,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame70,1251936,3745,0,0.0,150,0.00011981443140863431,3595,0.0028715525394269357,2890,0.002308424711806354,705,0.0005631278276205813,3745,0.00299136697083557,571,2469,571,0,0,0,2319,150,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame75,1251936,3058,0,0.0,0,0.0,3058,0.002442616874984025,2052,0.0016390614216701173,1006,0.0008035554533139074,3058,0.002442616874984025,252,1800,252,0,0,0,1800,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame99,1251936,2708,0,0.0,0,0.0,2708,0.002163049868363878,2420,0.0019330061600593001,288,0.00023004370830457787,2708,0.002163049868363878,292,2128,292,0,0,0,2128,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame104,1251936,3263,0,0.0,17,1.3578968892978554e-05,3246,0.0025927842956828466,2604,0.0020799785292538917,642,0.0005128057664289549,3263,0.002606363264575825,630,1991,613,17,0,0,1991,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame108,1251936,3441,0,0.0,0,0.0,3441,0.002748543056514071,3171,0.0025328770799785292,270,0.00021566597653554175,3441,0.002748543056514071,666,2505,666,0,0,0,2505,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame109,1251936,2747,0,0.0,0,0.0,2747,0.0021942016205301227,2644,0.002111929044296194,103,8.227257623392889e-05,2747,0.0021942016205301227,676,1968,676,0,0,0,1968,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame115,1251936,3289,0,0.0,0,0.0,3289,0.0026271310993533216,2689,0.0021478733737187844,600,0.00047925772563453724,3289,0.0026271310993533216,234,2455,234,0,0,0,2455,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame122,1251936,3672,0,0.0,0,0.0,3672,0.002933057280883368,3416,0.002728573984612632,256,0.00020448329627073588,3672,0.002933057280883368,692,2724,692,0,0,0,2724,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame127,1251936,4948,0,0.0,374,0.0002987373156455282,4574,0.003653541395087289,3820,0.003051274186539887,754,0.0006022672085474018,4948,0.003952278710732817,1758,2436,1384,374,0,0,2436,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame131,1251936,4184,0,0.0,0,0.0,4184,0.00334202387342484,3532,0.002821230478235309,652,0.0005207933951895305,4184,0.00334202387342484,1245,2287,1245,0,0,0,2287,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame133,1251936,2771,0,0.0,0,0.0,2771,0.0022133719295555046,2442,0.0019505789433325665,329,0.0002627929862229379,2771,0.0022133719295555046,771,1671,771,0,0,0,1671,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame135,1251936,3131,0,0.0,0,0.0,3131,0.002500926564936227,2939,0.0023475640927331748,192,0.0001533624722030519,3131,0.002500926564936227,980,1959,980,0,0,0,1959,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame138,1251936,3193,0,0.0,0,0.0,3193,0.0025504498632517958,2999,0.0023954898652966284,194,0.00015495999795516705,3193,0.0025504498632517958,741,2258,741,0,0,0,2258,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame141,1251936,5284,0,0.0,196,0.00015655752370728217,5088,0.004064105513380875,4094,0.003270135214579659,994,0.0007939702988012167,5284,0.0042206630370881576,864,3426,864,0,0,0,3230,196,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame146,1251936,3270,0,0.0,33,2.635917490989955e-05,3237,0.0025855954297983284,2844,0.0022716816195077066,393,0.0003139138102906219,3270,0.002611954604708228,436,2441,436,0,0,0,2408,33,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame149,1251936,3535,0,0.0,0,0.0,3535,0.0028236267668634817,2986,0.0023851059479078804,549,0.00043852081895560154,3535,0.0028236267668634817,566,2420,566,0,0,0,2420,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame156,1251936,4153,0,0.0,0,0.0,4153,0.003317262224267055,3608,0.0028819364568156837,545,0.0004353257674513713,4153,0.003317262224267055,1816,1792,1816,0,0,0,1792,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame162,1251936,3613,0,0.0,0,0.0,3613,0.0028859302711959716,3271,0.0026127533675842853,342,0.0002731769036116862,3613,0.0028859302711959716,1051,2220,1051,0,0,0,2220,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame166,1251936,11552,5674,0.004532180558750607,0,0.0,5878,0.0046951281854663495,2240,0.001789228842368939,3638,0.0029058993430974107,5878,0.0046951281854663495,665,1575,665,0,0,0,1575,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame175,1251936,3629,0,0.0,0,0.0,3629,0.0028987104772128926,3127,0.0024977315134319966,502,0.00040097896378089615,3629,0.0028987104772128926,991,2136,991,0,0,0,2136,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame176,1251936,3920,0,0.0,0,0.0,3920,0.0031311504741456434,3246,0.0025927842956828466,674,0.0005383661784627968,3920,0.0031311504741456434,946,2300,946,0,0,0,2300,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame201,1251936,4746,0,0.0,0,0.0,4746,0.0037909286097691894,2639,0.002107935229915906,2107,0.0016829933798532832,4746,0.0037909286097691894,1031,1608,1031,0,0,0,1608,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame208,1251936,3990,0,0.0,0,0.0,3990,0.0031870638754696724,3572,0.0028531809932776115,418,0.0003338828821920609,3990,0.0031870638754696724,591,2981,591,0,0,0,2981,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame210,1251936,4146,0,0.0,0,0.0,4146,0.0033116708841346523,3104,0.002479359967282673,1042,0.0008323109168519797,4146,0.0033116708841346523,1641,1463,1641,0,0,0,1463,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame212,1251936,3647,0,0.0,8,6.390103008460496e-06,3639,0.0029066981059734684,2918,0.002330790072335966,721,0.0005759080336375023,3647,0.002913088208981929,1395,1531,1387,8,0,0,1531,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame215,1251936,3376,0,0.0,0,0.0,3376,0.0026966234695703297,3075,0.0024561958438770034,301,0.00024042762569332618,3376,0.0026966234695703297,2081,994,2081,0,0,0,994,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame218,1251936,4032,0,0.0,0,0.0,4032,0.00322061191626409,3287,0.0026255335736012062,745,0.0005950783426628837,4032,0.00322061191626409,1561,1726,1561,0,0,0,1726,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame220,1251936,3610,0,0.0,124,9.90465966311377e-05,3486,0.002784487385936661,2809,0.0022437249188456917,677,0.0005407624670909695,3610,0.002883533982567799,1036,1897,912,124,0,0,1897,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame224,1251936,4086,0,0.0,0,0.0,4086,0.0032637451115711986,3783,0.003021719960125757,303,0.0002420251514454413,4086,0.0032637451115711986,2273,1510,2273,0,0,0,1510,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame227,1251936,3377,0,0.0,0,0.0,3377,0.002697422232446387,2782,0.0022221583211921377,595,0.00047526391125424943,3377,0.002697422232446387,662,2120,662,0,0,0,2120,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame228,1251936,2208,0,0.0,0,0.0,2208,0.001763668430335097,1533,0.0012245034889962426,675,0.0005391649413388544,2208,0.001763668430335097,210,1323,210,0,0,0,1323,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame231,1251936,2876,0,0.0,0,0.0,2876,0.0022972420315415486,2775,0.002216566981059735,101,8.067505048181377e-05,2876,0.0022972420315415486,917,1858,917,0,0,0,1858,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame238,1251936,3760,0,0.0,236,0.00018850803874958464,3524,0.0028148403752268486,2691,0.0021494708994708994,833,0.0006653694757559491,3760,0.0030033484139764333,499,2428,493,6,0,0,2198,230,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame252,1251936,2684,0,0.0,0,0.0,2684,0.0021438795593384965,2277,0.0018187830687830687,407,0.00032509649055542775,2684,0.0021438795593384965,297,1980,297,0,0,0,1980,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame254,1251936,2723,0,0.0,0,0.0,2723,0.0021750313115047413,1619,0.001293197096337193,1104,0.0008818342151675485,2723,0.0021750313115047413,84,1535,84,0,0,0,1535,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame259,1251936,4626,0,0.0,0,0.0,4626,0.003695077064642282,4619,0.003689485724509879,7,5.591340132402934e-06,4626,0.003695077064642282,2200,2419,2200,0,0,0,2419,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame263,1251936,2795,0,0.0,0,0.0,2795,0.002232542238580886,2112,0.001686987194233571,683,0.0005455550443473149,2795,0.002232542238580886,163,1949,163,0,0,0,1949,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame278,1251936,2995,0,0.0,0,0.0,2995,0.002392294813792398,2217,0.001770857296219615,778,0.0006214375175727833,2995,0.002392294813792398,335,1882,335,0,0,0,1882,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame280,1251936,4251,0,0.0,0,0.0,4251,0.0033955409861206962,2432,0.0019425913145719909,1819,0.0014529496715487054,4251,0.0033955409861206962,220,2212,220,0,0,0,2212,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame284,1251936,2678,0,0.0,0,0.0,2678,0.002139086982082151,2493,0.001991315850011502,185,0.00014777113207064898,2678,0.002139086982082151,700,1793,700,0,0,0,1793,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame288,1251936,3053,0,0.0,0,0.0,3053,0.002438623060603737,2855,0.0022804680111443397,198,0.0001581550494593973,3053,0.002438623060603737,1315,1540,1315,0,0,0,1540,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame289,1251936,3573,0,0.0,88,7.029113309306545e-05,3485,0.002783688623060604,2674,0.0021358919305779207,811,0.0006477966924826828,3573,0.002853979756153669,574,2188,486,88,0,0,2188,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame297,1251936,3659,0,0.0,0,0.0,3659,0.0029226733634946196,2590,0.0020687958489890856,1069,0.0008538775145055338,3659,0.0029226733634946196,511,2079,511,0,0,0,2079,0,0,0
2016-05-23__bonirob_2016-05-23-11-07-45_6_frame306,1251936,1970,0,0.0,0,0.0,1970,0.0015735628658333973,1296,0.0010351966873706005,674,0.0005383661784627968,1970,0.0015735628658333973,44,1252,44,0,0,0,1252,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame4,1251936,2126,0,0.0,0,0.0,2126,0.001698169874498377,1507,0.001203735654218746,619,0.0004944342202796309,2126,0.001698169874498377,136,1371,136,0,0,0,1371,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame5,1251936,3088,0,0.0,0,0.0,3088,0.002466579761265752,2360,0.0018850803874958465,728,0.0005814993737699052,3088,0.002466579761265752,795,1565,795,0,0,0,1565,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame10,1251936,3026,0,0.0,0,0.0,3026,0.002417056462950183,1862,0.0014872964752191806,1164,0.0009297599877310022,3026,0.002417056462950183,365,1497,365,0,0,0,1497,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame13,1251936,1369,0,0.0,0,0.0,1369,0.0010935063773228025,255,0.00020368453339467832,1114,0.0008898218439281242,1369,0.0010935063773228025,36,219,36,0,0,0,219,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame14,1251936,2516,0,0.0,0,0.0,2516,0.002009687396160826,2091,0.0016702131738363622,425,0.0003394742223244639,2516,0.002009687396160826,765,1326,765,0,0,0,1326,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame19,1251936,3218,0,0.0,0,0.0,3218,0.0025704189351532345,1834,0.0014649311146895689,1384,0.0011054878204636658,3218,0.0025704189351532345,423,1411,423,0,0,0,1411,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame20,1251936,3417,0,0.0,0,0.0,3417,0.0027293727474886893,3140,0.002508115430820745,277,0.0002212573166679447,3417,0.0027293727474886893,1235,1905,1235,0,0,0,1905,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame27,1251936,3221,0,0.0,0,0.0,3221,0.0025728152237814075,2736,0.0021854152288934897,485,0.00038739999488791757,3221,0.0025728152237814075,448,2288,448,0,0,0,2288,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame29,1251936,2837,0,0.0,0,0.0,2837,0.0022660902793753034,1260,0.001006441223832528,1577,0.0012596490555427753,2837,0.0022660902793753034,35,1225,35,0,0,0,1225,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame31,1251936,2612,0,0.0,9,7.188865884518058e-06,2603,0.002079179766377834,1256,0.0010032461723282979,1347,0.0010759335940495362,2612,0.002086368632262352,53,1212,53,0,0,0,1203,9,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame39,1251936,3373,0,0.0,0,0.0,3373,0.0026942271809421567,2882,0.0023020346087978937,491,0.000392192572144263,3373,0.0026942271809421567,1269,1613,1269,0,0,0,1613,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame41,1251936,3193,0,0.0,0,0.0,3193,0.0025504498632517958,2495,0.0019929133757636175,698,0.0005575364874881783,3193,0.0025504498632517958,264,2231,264,0,0,0,2231,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame43,1251936,2945,0,0.0,0,0.0,2945,0.0023523566699895204,2355,0.0018810865731155586,590,0.00047127009687396163,2945,0.0023523566699895204,643,1712,643,0,0,0,1712,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame64,1251936,9152,3518,0.0028100477979705035,0,0.0,5634,0.004500230043708304,3365,0.002687837077933696,2269,0.0018123929657746082,5634,0.004500230043708304,2657,708,2657,0,0,0,708,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame71,1251936,4929,0,0.0,0,0.0,4929,0.003937102216087724,3299,0.0026351187281138974,1630,0.001301983487973826,4929,0.003937102216087724,1635,1664,1635,0,0,0,1664,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame75,1251936,5729,0,0.0,0,0.0,5729,0.004576112516933773,677,0.0005407624670909695,5052,0.0040353500498428035,5729,0.004576112516933773,88,589,88,0,0,0,589,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame77,1251936,3974,0,0.0,0,0.0,3974,0.0031742836694527514,1041,0.0008315121539759221,2933,0.0023427715154768296,3974,0.0031742836694527514,135,906,135,0,0,0,906,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame87,1251936,7004,3005,0.002400282442552974,2,1.597525752115124e-06,3997,0.0031926552156020757,1705,0.0013618907036781432,2292,0.0018307645119239322,3999,0.0031942527413541906,404,1303,402,2,0,0,1303,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame93,1251936,9770,2395,0.001913037088157861,1088,0.0008690540091506275,6287,0.005021822201773892,3214,0.002567223883649004,3073,0.002454598318124888,7375,0.00589087621092452,1690,2612,602,1088,0,0,2612,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame95,1251936,8378,110,8.786391636633182e-05,0,0.0,8268,0.006604171459243923,1908,0.0015240395675178283,6360,0.005080131891726095,8268,0.006604171459243923,363,1545,363,0,0,0,1545,0,0,0
2016-05-23__bonirob_2016-05-23-11-12-51_7_frame96,1251936,2950,0,0.0,0,0.0,2950,0.002356350484369808,1152,0.0009201748332183115,1798,0.0014361756511514965,2950,0.002356350484369808,96,1056,96,0,0,0,1056,0,0,0
